prev_id,curr_id,contract,amount,credit,down_payment,start_day,purpose,contract_status,payment_type,reject_reason,client,product_type,channel ,yield_group
1540722,101503,Consumer loans,43281,50071.5,4500,MONDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
1725390,101504,Cash loans,1170000,1339884,,FRIDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,low_normal
1593842,101504,Revolving loans,0,900000,,SATURDAY,XAP,Refused,XNA,HC,Refreshed,x-sell,Credit and cash offices,XNA
2321392,101504,Cash loans,454500,481495.5,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,AP+ (Cash loan),low_normal
2158746,101504,Cash loans,1305000,1494486,,THURSDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,low_normal
1083593,101504,Consumer loans,90805.5,84960,13500,TUESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
1263639,101504,Consumer loans,102015,96358.5,10201.5,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
2460788,101504,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Contact center,XNA
1674495,101504,Cash loans,945000,1206954,,FRIDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,low_normal
1168439,101504,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1397791,101504,Consumer loans,51250.5,53955,0,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
1563363,101504,Cash loans,450000,528030,,SATURDAY,XNA,Approved,Cash through the bank,XAP,Refreshed,x-sell,Credit and cash offices,low_normal
1825286,101505,Consumer loans,151888.5,151888.5,0,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,low_normal
1041038,101505,Cash loans,225000,284400,,SUNDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,high
1920375,101505,Revolving loans,45000,45000,,FRIDAY,XAP,Approved,XNA,XAP,Repeater,walk-in,Credit and cash offices,XNA
2666414,101505,Cash loans,0,0,,SUNDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2576506,101505,Revolving loans,0,0,,FRIDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2111753,101505,Cash loans,225000,254700,,THURSDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,high
2408952,101506,Consumer loans,77368.5,85540.5,0,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Regional / Local,low_action
2254283,101507,Consumer loans,214983,251874,0,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
1645024,101508,Consumer loans,198000,206626.5,0,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Regional / Local,high
1850565,101508,Consumer loans,72022.5,75825,0,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,low_action
2740789,101508,Cash loans,99000,99000,,THURSDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
2287341,101508,Cash loans,1800000,2013840,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
2362925,101509,Consumer loans,178965,161068.5,17896.5,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Regional / Local,low_normal
1954846,101510,Consumer loans,45004.5,48568.5,0,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
1151352,101512,Consumer loans,27855,27855,0,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,high
2052020,101512,Consumer loans,121500,109350,12150,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,low_normal
1989366,101512,Consumer loans,54333,54454.5,5436,FRIDAY,XAP,Approved,Cash through the bank,XAP,Refreshed,XNA,Country-wide,low_action
2804325,101513,Consumer loans,137943,161613,0,THURSDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,low_action
1653762,101513,Consumer loans,0,0,,THURSDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2400792,101513,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2105486,101513,Consumer loans,17865,17127,1800,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,high
1687904,101513,Consumer loans,27855,26721,2790,SUNDAY,XAP,Approved,XNA,XAP,Repeater,XNA,Country-wide,high
2158389,101514,Cash loans,135000,152698.5,,SUNDAY,XNA,Refused,XNA,HC,Repeater,x-sell,Credit and cash offices,middle
1129963,101514,Cash loans,81000,97389,,FRIDAY,XNA,Approved,XNA,XAP,Repeater,x-sell,Credit and cash offices,middle
1873872,101514,Consumer loans,45760.5,36580.5,9180,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
1144460,101514,Revolving loans,45000,45000,,MONDAY,XAP,Refused,XNA,HC,Repeater,walk-in,Credit and cash offices,XNA
2321095,101515,Revolving loans,45000,45000,,WEDNESDAY,XAP,Approved,XNA,XAP,Repeater,walk-in,AP+ (Cash loan),XNA
2121818,101515,Cash loans,135000,148365,,WEDNESDAY,Medicine,Refused,Cash through the bank,SCOFR,Repeater,walk-in,AP+ (Cash loan),middle
2713434,101515,Consumer loans,270000,283095,27000,TUESDAY,XAP,Approved,XNA,XAP,New,XNA,Stone,low_normal
1878981,101515,Cash loans,90000,101880,,SATURDAY,Repairs,Refused,Cash through the bank,LIMIT,Repeater,walk-in,Country-wide,high
1734920,101516,Cash loans,0,0,,WEDNESDAY,XNA,Canceled,XNA,XAP,Refreshed,XNA,Credit and cash offices,XNA
2634169,101516,Consumer loans,105331.5,105331.5,0,FRIDAY,XAP,Refused,XNA,SCO,Repeater,XNA,Country-wide,low_action
1664949,101516,Consumer loans,131994,130549.5,13203,FRIDAY,XAP,Approved,XNA,XAP,New,XNA,Country-wide,low_normal
2313959,101516,Cash loans,180000,251280,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Refreshed,x-sell,Credit and cash offices,middle
2650931,101517,Cash loans,0,0,,FRIDAY,XNA,Canceled,XNA,XAP,Refreshed,XNA,Credit and cash offices,XNA
1479921,101517,Cash loans,810000,893398.5,,TUESDAY,XNA,Refused,Cash through the bank,HC,Refreshed,x-sell,Credit and cash offices,low_normal
1225040,101517,Cash loans,0,0,,FRIDAY,XNA,Canceled,XNA,XAP,Refreshed,XNA,Credit and cash offices,XNA
1709212,101517,Cash loans,900000,978408,,TUESDAY,XNA,Refused,Cash through the bank,HC,Refreshed,x-sell,Credit and cash offices,low_normal
1938745,101517,Cash loans,900000,1078200,,FRIDAY,XNA,Refused,Cash through the bank,HC,Refreshed,x-sell,Credit and cash offices,low_normal
2735622,101517,Cash loans,945000,1027327.5,,TUESDAY,XNA,Refused,Cash through the bank,HC,Refreshed,x-sell,Credit and cash offices,low_normal
2034637,101518,Consumer loans,156554.55,159588,15659.55,WEDNESDAY,XAP,Refused,Cash through the bank,HC,New,XNA,Country-wide,middle
1439742,101518,Cash loans,315000,340573.5,,SUNDAY,XNA,Approved,Cash through the bank,XAP,Refreshed,x-sell,Credit and cash offices,high
1878151,101519,Cash loans,0,0,,FRIDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1278608,101520,Cash loans,360000,360000,,SUNDAY,XNA,Refused,Cash through the bank,SCOFR,Repeater,x-sell,Credit and cash offices,middle
1316471,101520,Consumer loans,158989.5,158989.5,0,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_action
2142918,101520,Consumer loans,112410,124281,0,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,middle
2380898,101520,Cash loans,445500,445500,,SUNDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,middle
1795909,101520,Cash loans,0,0,,SATURDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Contact center,XNA
1812968,101520,Cash loans,247500,247500,,SATURDAY,XNA,Refused,XNA,HC,Repeater,x-sell,Credit and cash offices,middle
2026394,101520,Cash loans,225000,225000,,SUNDAY,XNA,Refused,Cash through the bank,SCOFR,Repeater,x-sell,Credit and cash offices,middle
1533418,101520,Cash loans,0,0,,SATURDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2000944,101520,Consumer loans,45855,48415.5,4585.5,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Regional / Local,middle
2815270,101520,Cash loans,0,0,,SUNDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2188762,101520,Cash loans,112500,149521.5,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,high
1661444,101520,Revolving loans,270000,270000,,MONDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Credit and cash offices,XNA
1794554,101520,Cash loans,720000,831195,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
2380897,101520,Cash loans,270000,270000,,SUNDAY,XNA,Refused,Cash through the bank,SCOFR,Repeater,x-sell,Credit and cash offices,middle
1662867,101520,Revolving loans,0,0,,MONDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2801258,101522,Consumer loans,365107.5,406381.5,0,MONDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_action
2366246,101522,Consumer loans,650106,725836.5,0,SUNDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,low_normal
2690399,101523,Consumer loans,57919.5,67095,0,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Regional / Local,low_action
1964635,101525,Cash loans,45000,45000,0,TUESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,high
2464095,101525,Consumer loans,48600,43740,4860,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
2168540,101525,Cash loans,225000,225000,,FRIDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
2760270,101525,Consumer loans,35145,31630.5,3514.5,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,low_normal
1234087,101527,Revolving loans,157500,157500,,TUESDAY,XAP,Approved,XNA,XAP,Repeater,walk-in,Credit and cash offices,XNA
1740646,101527,Consumer loans,46966.5,52641,4698,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,middle
1301712,101528,Cash loans,72000,76752,,TUESDAY,XNA,Approved,XNA,XAP,Repeater,x-sell,Country-wide,high
2105174,101528,Consumer loans,22905,14593.5,9000,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
1168659,101529,Cash loans,0,0,,TUESDAY,XNA,Refused,XNA,HC,Repeater,XNA,Credit and cash offices,XNA
2686051,101529,Cash loans,0,0,,TUESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2267631,101529,Cash loans,463500,647046,,TUESDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,low_normal
2685847,101529,Cash loans,0,0,,FRIDAY,XNA,Refused,XNA,HC,Repeater,XNA,Credit and cash offices,XNA
2030908,101529,Cash loans,0,0,,TUESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2084019,101529,Cash loans,0,0,,TUESDAY,XNA,Refused,XNA,HC,Repeater,XNA,Credit and cash offices,XNA
1756019,101529,Cash loans,688500,961146,,TUESDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,low_normal
2841373,101530,Consumer loans,35095.5,41391,0,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Regional / Local,middle
1637816,101530,Cash loans,0,0,,FRIDAY,XNA,Refused,XNA,HC,Repeater,XNA,Contact center,XNA
1618348,101531,Revolving loans,45000,45000,,SUNDAY,XAP,Approved,XNA,XAP,New,walk-in,Regional / Local,XNA
1432665,101532,Cash loans,0,0,,TUESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Contact center,XNA
2728789,101532,Cash loans,675000,883723.5,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
1801152,101532,Consumer loans,29745,24633,5949,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,Refreshed,XNA,Country-wide,middle
2165346,101532,Revolving loans,0,765000,,WEDNESDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Credit and cash offices,XNA
1842252,101532,Cash loans,1350000,1350000,,TUESDAY,XNA,Refused,XNA,HC,Repeater,x-sell,Contact center,low_normal
1521390,101533,Revolving loans,450000,450000,,WEDNESDAY,XAP,Refused,XNA,HC,Repeater,x-sell,Credit and cash offices,XNA
2599499,101533,Revolving loans,900000,900000,,WEDNESDAY,XAP,Refused,XNA,HC,Repeater,x-sell,Credit and cash offices,XNA
1438371,101533,Consumer loans,224995.5,217417.5,22500,THURSDAY,XAP,Approved,Cash through the bank,XAP,Refreshed,XNA,Stone,high
2573784,101533,Revolving loans,900000,900000,,WEDNESDAY,XAP,Refused,XNA,HC,Repeater,x-sell,Credit and cash offices,XNA
2244939,101533,Revolving loans,135000,135000,,WEDNESDAY,XAP,Refused,XNA,HC,Repeater,x-sell,Credit and cash offices,XNA
1353771,101534,Consumer loans,44973.9,46836,3600.9,SATURDAY,XAP,Refused,Cash through the bank,HC,Repeater,XNA,Country-wide,high
2540380,101535,Cash loans,360000,401580,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
2676981,101535,Cash loans,1125000,1125000,,TUESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,walk-in,Credit and cash offices,middle
1277645,101536,Consumer loans,50125.5,48415.5,5400,THURSDAY,XAP,Approved,Cash through the bank,XAP,Refreshed,XNA,Stone,middle
1912616,101536,Revolving loans,45000,45000,,SATURDAY,XAP,Approved,XNA,XAP,Refreshed,walk-in,Country-wide,XNA
2657177,101538,Consumer loans,315000,216000,99000,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,low_normal
2804599,101538,Consumer loans,21105,18994.5,2110.5,THURSDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,low_normal
2227444,101538,Consumer loans,315000,225000,90000,MONDAY,XAP,Refused,Cash through the bank,SCO,Repeater,XNA,Stone,low_normal
1414474,101538,Consumer loans,86355,79605,6750,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,high
2029373,101538,Consumer loans,45000,40500,4500,SATURDAY,XAP,Approved,XNA,XAP,Repeater,XNA,Stone,low_normal
2436690,101538,Consumer loans,145800,156384,0,MONDAY,XAP,Approved,XNA,XAP,Refreshed,XNA,Stone,low_normal
1546631,101539,Cash loans,675000,755190,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
1774486,101539,Cash loans,0,0,,WEDNESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2052922,101539,Consumer loans,130950,144778.5,0,THURSDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,middle
2679528,101540,Consumer loans,99810,99810,0,FRIDAY,XAP,Refused,Cash through the bank,SCO,New,XNA,Country-wide,XNA
2666435,101540,Cash loans,225000,281983.5,,TUESDAY,Other,Refused,Cash through the bank,LIMIT,Repeater,walk-in,Credit and cash offices,high
1171065,101540,Consumer loans,99810,79830,19980,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
1958069,101540,Revolving loans,135000,135000,,SATURDAY,XAP,Refused,XNA,SCOFR,Repeater,walk-in,Credit and cash offices,XNA
1311739,101541,Revolving loans,135000,135000,,TUESDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Credit and cash offices,XNA
1773873,101541,Revolving loans,0,0,,TUESDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2259535,101541,Revolving loans,135000,135000,,TUESDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Credit and cash offices,XNA
1322854,101542,Consumer loans,20776.5,22491,0,MONDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
2317137,101542,Cash loans,225000,254700,0,MONDAY,XNA,Approved,XNA,XAP,Repeater,x-sell,Country-wide,high
2583015,101542,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1531599,101542,Consumer loans,56250,56250,0,THURSDAY,XAP,Approved,XNA,XAP,Repeater,XNA,Stone,low_normal
1400973,101542,Cash loans,0,0,,WEDNESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2134205,101542,Cash loans,112500,123637.5,0,WEDNESDAY,XNA,Approved,XNA,XAP,Repeater,x-sell,Country-wide,high
2699996,101542,Cash loans,0,0,,SUNDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Contact center,XNA
2292992,101542,Cash loans,1125000,1255680,,SUNDAY,XNA,Approved,XNA,XAP,Repeater,x-sell,Contact center,low_normal
2526751,101542,Cash loans,450000,553950,,THURSDAY,XNA,Approved,Cash through the bank,XAP,Refreshed,x-sell,Credit and cash offices,low_normal
2048773,101543,Consumer loans,35955,35559,3600,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
1987477,101543,Consumer loans,34155,27319.5,6835.5,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
1731607,101543,Consumer loans,74205,74205,0,THURSDAY,XAP,Unused offer,Cash through the bank,CLIENT,Repeater,XNA,Country-wide,XNA
2260975,101544,Cash loans,517500,619965,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
1974625,101544,Cash loans,495000,593010,,FRIDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
2766434,101544,Cash loans,1125000,1288350,,THURSDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,low_normal
1158892,101544,Cash loans,351000,407758.5,,THURSDAY,XNA,Approved,Cash through the bank,XAP,Refreshed,x-sell,Credit and cash offices,middle
1040976,101544,Cash loans,0,0,,WEDNESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2768383,101545,Consumer loans,105970.5,104814,10597.5,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Regional / Local,middle
1861374,101545,Cash loans,900000,900000,,FRIDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
1703674,101546,Revolving loans,0,0,,FRIDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2311776,101546,Revolving loans,0,0,,SATURDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1754008,101546,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2242507,101546,Consumer loans,28615.5,25753.5,2862,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Regional / Local,low_normal
1674129,101546,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1652117,101546,Consumer loans,34371,21906,13500,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Regional / Local,middle
2366637,101546,Consumer loans,47196,42475.5,4720.5,SUNDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
2183070,101546,Revolving loans,0,0,,SATURDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1268550,101546,Consumer loans,48600,48600,0,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,low_normal
2451867,101547,Consumer loans,74250,79479,0,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,middle
2158716,101547,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2000721,101547,Consumer loans,316309.5,351103.5,0,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Regional / Local,low_action
2821688,101548,Consumer loans,30145.5,34920,0,SUNDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Regional / Local,middle
2081776,101548,Consumer loans,96700.5,96700.5,0,SUNDAY,XAP,Unused offer,Cash through the bank,CLIENT,Repeater,XNA,Country-wide,XNA
2563641,101548,Cash loans,0,0,,SATURDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2088391,101548,Consumer loans,59130,53055,6075,MONDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
2397628,101548,Consumer loans,98239.5,108612,0,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Regional / Local,low_action
1018928,101548,Cash loans,0,0,,WEDNESDAY,XNA,Refused,XNA,HC,Repeater,XNA,Credit and cash offices,XNA
1032252,101549,Cash loans,225000,321142.5,,THURSDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
1262929,101549,Revolving loans,0,337500,,FRIDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Contact center,XNA
1145305,101551,Cash loans,108000,111564,,TUESDAY,XNA,Refused,Cash through the bank,LIMIT,Repeater,x-sell,Country-wide,high
2736306,101551,Consumer loans,27598.5,27292.5,2763,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_normal
1205726,101553,Consumer loans,134595,148806,0,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
1112926,101553,Consumer loans,22455,20205,2250,MONDAY,XAP,Approved,Cash through the bank,XAP,Refreshed,XNA,Country-wide,high
2345011,101553,Consumer loans,38430,34605,3825,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
2241892,101554,Cash loans,112500,127350,,MONDAY,XNA,Approved,Cash through the bank,XAP,New,walk-in,AP+ (Cash loan),high
2795996,101554,Cash loans,225000,225000,,WEDNESDAY,XNA,Approved,XNA,XAP,Repeater,x-sell,Contact center,high
2078691,101554,Cash loans,0,0,,FRIDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2202991,101555,Consumer loans,27933.75,27931.5,2.25,THURSDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,middle
1602464,101556,Consumer loans,160038,144031.5,16006.5,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Regional / Local,middle
1578860,101556,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2606044,101556,Consumer loans,162832.5,176805,0,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,low_action
1383143,101556,Consumer loans,51435,50112,5143.5,SUNDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,low_normal
2661217,101556,Revolving loans,0,67500,,WEDNESDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Stone,XNA
1343979,101557,Revolving loans,45000,45000,,THURSDAY,XAP,Approved,XNA,XAP,Repeater,walk-in,Credit and cash offices,XNA
2327182,101557,Cash loans,225000,239850,,WEDNESDAY,XNA,Approved,XNA,XAP,Repeater,x-sell,Contact center,low_normal
2218149,101557,Consumer loans,32760,32067,3285,MONDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
2456542,101557,Revolving loans,0,0,,THURSDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2023684,101558,Revolving loans,45000,45000,,SATURDAY,XAP,Approved,XNA,XAP,Refreshed,walk-in,Country-wide,XNA
2540278,101558,Consumer loans,50310,45279,5031,SATURDAY,XAP,Approved,XNA,XAP,New,XNA,Stone,high
2512761,101559,Cash loans,0,0,,THURSDAY,XNA,Refused,XNA,SCOFR,Repeater,XNA,Credit and cash offices,XNA
2274889,101559,Cash loans,0,0,,THURSDAY,XNA,Refused,XNA,SCOFR,Repeater,XNA,Credit and cash offices,XNA
1124210,101559,Cash loans,0,0,,THURSDAY,XNA,Refused,XNA,SCOFR,Repeater,XNA,Credit and cash offices,XNA
1477151,101559,Cash loans,927000,1183963.5,,MONDAY,Repairs,Refused,Cash through the bank,SCOFR,Repeater,walk-in,Credit and cash offices,low_normal
1991029,101559,Cash loans,675000,942300,,MONDAY,Repairs,Refused,Cash through the bank,SCOFR,Repeater,walk-in,Credit and cash offices,low_normal
1988372,101560,Consumer loans,58446,74425.5,0,SUNDAY,XAP,Refused,Cash through the bank,LIMIT,Repeater,XNA,Country-wide,high
2815034,101560,Consumer loans,102780,130878,0,SATURDAY,XAP,Refused,Cash through the bank,LIMIT,Repeater,XNA,Country-wide,high
1018038,101560,Cash loans,0,0,,WEDNESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2298651,101560,Revolving loans,0,0,,THURSDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1709010,101560,Cash loans,225000,254700,,WEDNESDAY,Urgent needs,Refused,Cash through the bank,SCOFR,Repeater,walk-in,Credit and cash offices,middle
1478575,101560,Consumer loans,58446,69426,0,SUNDAY,XAP,Refused,Cash through the bank,LIMIT,Repeater,XNA,Country-wide,high
2347689,101560,Cash loans,67500,78552,,TUESDAY,Repairs,Approved,Cash through the bank,XAP,New,walk-in,Credit and cash offices,high
1706961,101560,Revolving loans,157500,157500,0,TUESDAY,XAP,Refused,XNA,HC,Repeater,walk-in,Country-wide,XNA
2507216,101561,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2709736,101561,Consumer loans,141750,146263.5,14400,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,high
2257272,101562,Consumer loans,148500,161239.5,0,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,low_normal
1485341,101563,Consumer loans,65826,70776,0,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
1612384,101565,Revolving loans,157500,157500,,MONDAY,XAP,Refused,XNA,HC,Repeater,x-sell,Credit and cash offices,XNA
2402494,101565,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1173304,101565,Revolving loans,315000,315000,,MONDAY,XAP,Refused,XNA,HC,Repeater,x-sell,Credit and cash offices,XNA
2693400,101565,Cash loans,765000,817510.5,,TUESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
2020704,101565,Cash loans,0,0,,TUESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1505322,101565,Cash loans,0,0,,TUESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2143868,101566,Cash loans,0,0,,SATURDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2031985,101566,Consumer loans,757215,757215,0,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Regional / Local,low_normal
